id_transaccion,fecha_compra,nombre_empresa_cliente,categoria_producto,producto_sku,cantidad,precio_unitario,metodo_pago,estado_pedido,descuento_aplicado
912,9/2/2025,Thoughtblab,insumos gastronómicos de alta calidad,Carroway Seed,385,$826.66,cheque a 30 dias,error: undefined method `first' for nil:NilClass,11
913,6/15/2024,Meejo,insumos gastronómicos de alta calidad,Juice - Orangina,125,$1121.63,Cheque,error: undefined method `first' for nil:NilClass,27
914,1/12/2026,Linkbridge,insumos gastronómicos de alta calidad,Chips Potato Reg 43g,158,$1348.51,Transferencia,error: undefined method `first' for nil:NilClass,3
915,4/1/2025,Snaptags,insumos gastronómicos de alta calidad,Sherbet - Raspberry,158,$2934.65,TRANSF.,error: undefined method `first' for nil:NilClass,16
916,11/26/2024,Mita,insumos gastronómicos de alta calidad,Tomatoes - Yellow Hot House,482,$3691.09,cheque a 30 dias,error: undefined method `first' for nil:NilClass,16
917,10/21/2025,Meemm,insumos gastronómicos de alta calidad,Juice - Happy Planet,372,$4463.44,transferencia,error: undefined method `first' for nil:NilClass,20
918,6/7/2024,Kimia,insumos gastronómicos de alta calidad,Basil - Thai,469,$1445.99,Efectivo,error: undefined method `first' for nil:NilClass,21
919,3/30/2024,Babblestorm,insumos gastronómicos de alta calidad,Crab Meat Claw Pasteurise,51,$1867.58,Tarjeta,error: undefined method `first' for nil:NilClass,22
920,7/17/2024,Quatz,insumos gastronómicos de alta calidad,Tomatoes Tear Drop Yellow,137,$2497.78,Efectivo,error: undefined method `first' for nil:NilClass,19
921,12/15/2025,Zoonder,insumos gastronómicos de alta calidad,"Melon - Watermelon, Seedless",298,$2538.38,Transferencia,error: undefined method `first' for nil:NilClass,
922,6/19/2026,Rhybox,insumos gastronómicos de alta calidad,Rootbeer,150,$798.52,Efectivo,error: undefined method `first' for nil:NilClass,7
923,4/29/2025,Gevee,insumos gastronómicos de alta calidad,Lamb - Ground,288,$2195.94,Cheque,error: undefined method `first' for nil:NilClass,16
924,3/12/2025,Rhynyx,insumos gastronómicos de alta calidad,Coffee - Cafe Moreno,344,$3461.32,Tarjeta,error: undefined method `first' for nil:NilClass,28
925,3/30/2025,Babblestorm,insumos gastronómicos de alta calidad,Peach - Fresh,463,$3209.46,transferencia,error: undefined method `first' for nil:NilClass,
926,3/20/2025,Jabberstorm,insumos gastronómicos de alta calidad,Tarts Assorted,62,$1207.48,Efectivo,error: undefined method `first' for nil:NilClass,6
927,2/5/2026,Twitterbeat,insumos gastronómicos de alta calidad,Calypso - Black Cherry Lemonade,46,$2402.33,transferencia,error: undefined method `first' for nil:NilClass,29
928,3/11/2026,Vinder,insumos gastronómicos de alta calidad,Cheese - Mix,195,$2299.58,tarjeta de crétdito,error: undefined method `first' for nil:NilClass,27
929,2/2/2025,Dynabox,insumos gastronómicos de alta calidad,Pork Casing,181,$2757.71,Transferencia,error: undefined method `first' for nil:NilClass,0
930,3/7/2026,Aimbo,insumos gastronómicos de alta calidad,Sprouts Dikon,490,$2417.78,Cheque,error: undefined method `first' for nil:NilClass,
931,5/13/2024,Youspan,insumos gastronómicos de alta calidad,Taro Leaves,417,$3260.75,transferencia,error: undefined method `first' for nil:NilClass,
932,5/21/2026,Omba,insumos gastronómicos de alta calidad,Flour - All Purpose,425,$2530.07,TRANSF.,error: undefined method `first' for nil:NilClass,
933,2/4/2024,Innotype,insumos gastronómicos de alta calidad,Buffalo - Tenderloin,457,$2781.57,tarjeta débito,error: undefined method `first' for nil:NilClass,
934,11/30/2024,Tazz,insumos gastronómicos de alta calidad,Vanilla Beans,436,$2864.89,Tarjeta,error: undefined method `first' for nil:NilClass,27
935,7/26/2024,Yambee,insumos gastronómicos de alta calidad,Plasticknivesblack,402,$4452.76,Tarjeta,error: undefined method `first' for nil:NilClass,11
936,1/1/2026,Gigaclub,insumos gastronómicos de alta calidad,Bag Stand,447,$2060.24,Transferencia,,29
937,10/28/2024,Kamba,insumos gastronómicos de alta calidad,Cake - Night And Day Choclate,399,$4610.59,tarjeta de crétdito,,22
938,8/14/2025,Twitterlist,insumos gastronómicos de alta calidad,Gatorade - Lemon Lime,76,$2720.88,Tarjeta,error: undefined method `first' for nil:NilClass,5
939,1/11/2024,Edgewire,insumos gastronómicos de alta calidad,Pecan Raisin - Tarts,289,$4177.32,tarjeta de crétdito,error: undefined method `first' for nil:NilClass,13
940,11/17/2024,Skipfire,insumos gastronómicos de alta calidad,Port - 74 Brights,227,$1985.81,Tarjeta,error: undefined method `first' for nil:NilClass,23
941,11/10/2024,Twitterlist,insumos gastronómicos de alta calidad,Muffin Hinge Container 6,114,$1106.76,tarjeta de crétdito,error: undefined method `first' for nil:NilClass,15
942,6/24/2026,Agimba,insumos gastronómicos de alta calidad,Muffin - Mix - Creme Brule 15l,430,$4589.01,Efectivo,error: undefined method `first' for nil:NilClass,11
943,7/6/2024,Wikido,insumos gastronómicos de alta calidad,Tofu - Soft,17,$866.65,Efectivo,,
944,2/4/2026,Kare,insumos gastronómicos de alta calidad,Cocoa Powder - Dutched,301,$3888.27,Transferencia,error: undefined method `first' for nil:NilClass,11
945,1/7/2026,Twimm,insumos gastronómicos de alta calidad,Lemon Pepper,29,$3738.53,Tarjeta,error: undefined method `first' for nil:NilClass,20
946,1/5/2025,Vidoo,insumos gastronómicos de alta calidad,Bagel - 12 Grain Preslice,398,$1676.41,TRANSF.,error: undefined method `first' for nil:NilClass,19
947,5/10/2025,Oyondu,insumos gastronómicos de alta calidad,Onions - Red,269,$2500.12,Transferencia,error: undefined method `first' for nil:NilClass,
948,11/23/2024,Babbleblab,insumos gastronómicos de alta calidad,Coffee - Ristretto Coffee Capsule,295,$2758.65,Cheque,,30
949,9/7/2025,Oozz,insumos gastronómicos de alta calidad,Juice - Happy Planet,238,$751.07,TRANSF.,,
950,9/24/2025,Thoughtstorm,insumos gastronómicos de alta calidad,Appetizer - Cheese Bites,409,$4454.21,TRANSF.,error: undefined method `first' for nil:NilClass,
951,2/29/2024,Jaloo,insumos gastronómicos de alta calidad,Wine - Magnotta - Cab Franc,134,$4312.24,TRANSF.,error: undefined method `first' for nil:NilClass,
952,12/5/2025,Yambee,insumos gastronómicos de alta calidad,Soup - Verve - Chipotle Chicken,438,$2027.78,Tarjeta,error: undefined method `first' for nil:NilClass,
953,4/30/2024,,insumos gastronómicos de alta calidad,Flour - Bread,335,$860.62,Tarjeta,error: undefined method `first' for nil:NilClass,11
954,9/23/2024,Wikivu,insumos gastronómicos de alta calidad,"Quail - Whole, Boneless",46,$4261.10,transferencia,error: undefined method `first' for nil:NilClass,3
955,8/26/2024,Mydo,insumos gastronómicos de alta calidad,Sausage - Meat,355,$4016.33,Efectivo,error: undefined method `first' for nil:NilClass,16
956,5/27/2024,Ntag,insumos gastronómicos de alta calidad,Bag - Regular Kraft 20 Lb,168,$1234.77,Efectivo,error: undefined method `first' for nil:NilClass,28
957,4/1/2025,Fanoodle,insumos gastronómicos de alta calidad,"Bread - White, Unsliced",177,$4882.41,tarjeta de crétdito,,
958,3/7/2025,Zoombox,insumos gastronómicos de alta calidad,Horseradish - Prepared,68,$4268.13,tarjeta de crétdito,error: undefined method `first' for nil:NilClass,8
959,4/11/2026,Jaxnation,insumos gastronómicos de alta calidad,Dried Figs,117,$691.82,tarjeta de crétdito,error: undefined method `first' for nil:NilClass,19
960,11/27/2025,Fanoodle,insumos gastronómicos de alta calidad,"Bread - Dark Rye, Loaf",296,$577.09,tarjeta de crétdito,error: undefined method `first' for nil:NilClass,29
961,2/4/2024,Oyoloo,insumos gastronómicos de alta calidad,Bread - Focaccia Quarter,186,$2391.35,Efectivo,error: undefined method `first' for nil:NilClass,
962,11/1/2025,Wordware,insumos gastronómicos de alta calidad,Chocolate Bar - Oh Henry,257,$1972.27,cheque a 30 dias,error: undefined method `first' for nil:NilClass,24
963,10/12/2024,Browsecat,insumos gastronómicos de alta calidad,Food Colouring - Green,82,$3070.64,tarjeta débito,error: undefined method `first' for nil:NilClass,15
964,1/12/2025,Trunyx,insumos gastronómicos de alta calidad,Wine - Jaboulet Cotes Du Rhone,350,$4457.86,tarjeta débito,error: undefined method `first' for nil:NilClass,16
965,5/28/2025,Eabox,insumos gastronómicos de alta calidad,"Soup - Clam Chowder, Dry Mix",121,$2133.97,Efectivo,error: undefined method `first' for nil:NilClass,5
966,2/10/2025,Zooveo,insumos gastronómicos de alta calidad,"Cheese - Cheddar, Medium",363,$2545.58,transferencia,error: undefined method `first' for nil:NilClass,20
967,6/2/2026,Flipstorm,insumos gastronómicos de alta calidad,Turnip - Wax,102,$1261.42,transferencia,error: undefined method `first' for nil:NilClass,
968,11/15/2025,Flipopia,insumos gastronómicos de alta calidad,Longos - Assorted Sandwich,435,$4037.10,Efectivo,error: undefined method `first' for nil:NilClass,28
969,12/16/2025,Realcube,insumos gastronómicos de alta calidad,Foam Espresso Cup Plain White,319,$2659.16,transferencia,error: undefined method `first' for nil:NilClass,10
970,3/24/2026,,insumos gastronómicos de alta calidad,Plasticforkblack,7,$2080.43,tarjeta de crétdito,error: undefined method `first' for nil:NilClass,
971,3/2/2024,Jaloo,insumos gastronómicos de alta calidad,Soup - Base Broth Chix,445,$2538.42,transferencia,error: undefined method `first' for nil:NilClass,
972,6/9/2024,Jaxworks,insumos gastronómicos de alta calidad,Pail For Lid 1537,307,$4356.82,TRANSF.,error: undefined method `first' for nil:NilClass,
973,12/4/2024,DabZ,insumos gastronómicos de alta calidad,Onions - Cooking,16,$3339.77,Cheque,error: undefined method `first' for nil:NilClass,
974,6/16/2025,Wordpedia,insumos gastronómicos de alta calidad,Water Chestnut - Canned,402,$2203.09,Transferencia,error: undefined method `first' for nil:NilClass,
975,12/21/2024,Jaxspan,insumos gastronómicos de alta calidad,Chocolate Bar - Smarties,466,$1027.36,Transferencia,error: undefined method `first' for nil:NilClass,20
976,6/27/2025,Buzzbean,insumos gastronómicos de alta calidad,Vanilla Beans,134,$1239.85,Efectivo,error: undefined method `first' for nil:NilClass,
977,3/8/2026,Skimia,insumos gastronómicos de alta calidad,Flax Seed,367,$1117.07,Efectivo,error: undefined method `first' for nil:NilClass,
978,1/28/2025,Divanoodle,insumos gastronómicos de alta calidad,Versatainer Nc - 888,424,$3152.63,Tarjeta,error: undefined method `first' for nil:NilClass,11
979,10/26/2025,,insumos gastronómicos de alta calidad,Hagen Daza - Dk Choocolate,75,$2224.25,cheque a 30 dias,error: undefined method `first' for nil:NilClass,
980,8/10/2025,Skidoo,insumos gastronómicos de alta calidad,"Wine - White, Antinore Orvieto",80,$3500.53,Tarjeta,error: undefined method `first' for nil:NilClass,
981,4/23/2024,Dabvine,insumos gastronómicos de alta calidad,Ezy Change Mophandle,322,$2590.78,Transferencia,error: undefined method `first' for nil:NilClass,
982,2/26/2025,Babbleset,insumos gastronómicos de alta calidad,Fenngreek Seed,159,$1204.81,Tarjeta,error: undefined method `first' for nil:NilClass,3
983,1/6/2024,Livetube,insumos gastronómicos de alta calidad,Bagel - Ched Chs Presliced,279,$1378.97,Tarjeta,,28
984,3/18/2026,Meeveo,insumos gastronómicos de alta calidad,Grand Marnier,379,$2869.19,cheque a 30 dias,,29
985,7/24/2024,Meevee,insumos gastronómicos de alta calidad,"Coke - Classic, 355 Ml",42,$2131.12,cheque a 30 dias,error: undefined method `first' for nil:NilClass,
986,7/2/2025,,insumos gastronómicos de alta calidad,Isomalt,376,$549.23,Tarjeta,error: undefined method `first' for nil:NilClass,6
987,7/10/2025,Tagopia,insumos gastronómicos de alta calidad,Soup - French Can Pea,248,$2079.79,transferencia,error: undefined method `first' for nil:NilClass,25
988,6/28/2025,Realfire,insumos gastronómicos de alta calidad,Bread - Mini Hamburger Bun,299,$4920.98,TRANSF.,error: undefined method `first' for nil:NilClass,4
989,11/27/2024,Quaxo,insumos gastronómicos de alta calidad,Alize Red Passion,248,$3287.15,Cheque,error: undefined method `first' for nil:NilClass,
990,6/22/2026,Miboo,insumos gastronómicos de alta calidad,"Juice - Grapefruit, 341 Ml",103,$2803.87,Tarjeta,error: undefined method `first' for nil:NilClass,14
991,9/15/2025,Yodoo,insumos gastronómicos de alta calidad,"Wine - Red, Wolf Blass, Yellow",128,$3911.21,Cheque,error: undefined method `first' for nil:NilClass,25
992,9/22/2024,Twitterworks,insumos gastronómicos de alta calidad,Onions - Green,431,$2139.51,TRANSF.,error: undefined method `first' for nil:NilClass,0
993,2/1/2026,Yacero,insumos gastronómicos de alta calidad,Cranberry Foccacia,64,$2135.29,Tarjeta,error: undefined method `first' for nil:NilClass,3
994,2/23/2024,Fivechat,insumos gastronómicos de alta calidad,Lemons,352,$2766.44,Tarjeta,error: undefined method `first' for nil:NilClass,
995,5/15/2024,Realmix,insumos gastronómicos de alta calidad,Lamb Shoulder Boneless Nz,236,$909.71,tarjeta débito,error: undefined method `first' for nil:NilClass,20
996,6/30/2024,Agivu,insumos gastronómicos de alta calidad,Pepper - Scotch Bonnet,144,$3583.21,Efectivo,error: undefined method `first' for nil:NilClass,9
997,9/21/2024,Chatterbridge,insumos gastronómicos de alta calidad,Bread - Multigrain,94,$2222.67,tarjeta débito,error: undefined method `first' for nil:NilClass,6
998,9/6/2024,Oyoba,insumos gastronómicos de alta calidad,"Cherries - Bing, Canned",406,$1052.78,transferencia,error: undefined method `first' for nil:NilClass,30
999,2/18/2024,Twitterbeat,insumos gastronómicos de alta calidad,"Artichokes - Knobless, White",422,$3079.00,cheque a 30 dias,,
1000,8/12/2024,Shuffletag,insumos gastronómicos de alta calidad,Wine - Black Tower Qr,13,$1070.69,Efectivo,error: undefined method `first' for nil:NilClass,24
